checkout_id,member_id,book_id,checkout_date,return_date,first_name,last_name,grade,neighborhood,membership_status,join_date,title,author,genre,pages,publication_year,publisher,source,member_verified
9289.0,1072,522,2025-09-09,2025-09-19,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,database,True
9138.0,1039,516,2025-08-22,2025-08-31,Nada,Riad,7.0,Nasr City,active,,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,database,True
9334.0,1065,507,2025-12-20,2026-01-05,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9306.0,1074,510,2024-08-03,2024-08-10,Mostafa,Saleh,8.0,Zamalek,Active,2025-11-21,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,database,True
9239.0,1050,519,2025-02-10,2025-02-22,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9226.0,1044,519,2025-03-18,,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9135.0,1034,506,2025-01-12,2025-01-28,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9023.0,1018,503,2025-08-04,2025-08-27,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,database,True
9229.0,1047,501,2025-11-16,2025-12-08,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9096.0,1022,501,2025-02-17,2025-03-17,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9312.0,1068,506,2025-12-01,,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9196.0,1030,526,2025-01-15,2025-02-02,Reem,Osman,,Nasr City,Active,2025-04-01,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,database,True
9190.0,1030,502,2025-12-04,2025-12-18,Reem,Osman,,Nasr City,Active,2025-04-01,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,database,True
9095.0,1002,507,2024-06-25,2024-07-07,Fares,Saleh,9.0,Maadi,Active,,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9199.0,1053,518,2024-11-28,2024-12-08,Adam,Shafik,9.0,Heliopolis,Active,2024-01-03,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,database,True
9279.0,1047,514,2025-07-06,2025-07-28,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,database,True
9047.0,1007,507,2024-10-11,2024-10-24,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9351.0,1075,514,2024-01-03,2024-01-28,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,database,True
9251.0,1046,507,2024-06-09,,Amir,Fouad,7.0,HELIOPOLIS,Active,2025-12-11,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9242.0,1047,520,2025-06-01,2025-07-01,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,database,True
9204.0,1057,506,2024-02-20,2024-03-15,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9158.0,1040,513,2025-03-07,2025-03-24,Dina,Adel,9.0,Nasr City,Active,2025-12-26,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9060.0,1010,527,2024-05-20,2024-05-28,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House,database,True
9243.0,1060,513,2025-09-13,2025-10-09,Layla,Wahba,7.0,Heliopolis,Active,2024-03-26,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9042.0,1010,509,2024-02-28,,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,database,True
9150.0,1024,507,2025-10-14,2025-10-24,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9377.0,1034,507,2025-03-25,2025-04-06,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9356.0,1076,501,2025-03-14,2025-04-13,Dina,Wahba,7.0,Shubra,Active,2025-12-13,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9014.0,1010,519,2024-06-28,2024-07-20,Nour,Nabil,6.0,Maadi ,Active,2024-05-15,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9346.0,1076,519,2024-04-27,,Dina,Wahba,7.0,Shubra,Active,2025-12-13,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9103.0,1003,513,2025-09-04,2025-09-25,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9246.0,1044,529,2025-06-25,2025-07-04,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
9308.0,1072,525,2024-02-17,2024-03-12,Seif,Zaki,9.0,Zamalek,Active,2025-10-21,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9321.0,1070,501,2025-12-28,2026-01-09,Ahmed,Zaki,9.0,Zamalek,Active,2025-07-22,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9194.0,1024,513,2024-09-17,2024-10-09,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9045.0,1008,520,2024-05-28,,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,database,True
9219.0,1047,506,2025-05-13,2025-06-07,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9002.0,1020,515,2024-12-06,2024-12-11,Rana,Fouad,6.0,Maadi,Active,2025-12-04,Songs of the Oasis,Hoda Bakry,Poetry,316,2022.0,Cairo Young Readers,database,True
9185.0,1026,519,2025-10-22,2025-11-01,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9359.0,1077,501,2025-01-26,,Lina,Rashad,6.0,Shubra,Active,2023-07-08,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9079.0,1008,520,2025-12-27,2026-01-05,Ziad,Saleh,8.0,Maadi,active,2025-10-28,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,database,True
9252.0,1054,513,2024-08-04,2024-08-09,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9282.0,1057,530,2025-07-22,2025-08-18,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,database,True
9293.0,1071,525,2025-08-05,2025-08-18,Jana,Hegazy,8.0,Zamalek,Active,2024-09-27,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9202.0,1047,506,2025-06-05,2025-07-03,Sara,Rashad,,Heliopolis,Inactive,2024-06-25,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9026.0,1018,506,2025-04-21,2025-05-04,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9050.0,1003,521,2025-08-21,,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,database,True
9122.0,1034,525,2025-06-04,2025-06-30,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9153.0,1030,530,2024-10-12,2024-10-26,Reem,Osman,,Nasr City,Active,2025-04-01,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,database,True
9145.0,1034,501,2025-11-10,2025-12-10,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9339.0,1073,501,2025-02-02,,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9136.0,1030,532,2024-10-03,2024-10-20,Reem,Osman,,Nasr City,Active,2025-04-01,The Last Bookmark,Samir Zohdy,Friendship,337,2017.0,Oasis Books,database,True
9277.0,1057,519,2025-10-19,2025-10-28,Ahmed,Fahmy,8.0,Heliopolis,Active,2024-01-12,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9284.0,1062,513,2025-09-27,2025-10-26,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9210.0,1044,507,2025-09-11,2025-09-29,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9098.0,1008,525,2024-12-15,2024-12-31,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9106.0,1034,501,2025-08-20,2025-08-27,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9170.0,1034,522,2025-10-16,2025-10-28,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,database,True
9052.0,1019,501,2024-06-20,2024-06-29,Mostafa,Wahba,6.0,Maadi,Inactive,2024-07-20,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9028.0,1017,507,2025-01-19,2025-01-28,Adam,Badr,9.0,Maadi,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9081.0,1017,502,2025-08-25,2025-09-17,Adam,Badr,9.0,Maadi,Active,2025-07-12,Desert Compass,Amina Darwish,Adventure,109,2018.0,Delta House,database,True
9223.0,1050,510,2024-04-11,2024-05-04,Fares,Adel,6.0,Heliopolis,inactive,2025-09-10,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,database,True
9311.0,1065,507,2025-06-26,2025-07-09,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9085.0,1018,525,2025-08-19,2025-09-18,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9335.0,1065,513,2024-12-18,2024-12-30,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9221.0,1055,520,2025-04-12,2025-04-18,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,database,True
9016.0,1016,527,2024-12-03,2024-12-11,Dina,Rashad,8.0,Maadi,Active,2023-04-24,Notes from the Delta,Mona Kholoussy,Nature,328,2017.0,Delta House,database,True
9361.0,1075,524,2024-04-19,,Malak,Fahmy,7.0,Shubra,Active,2024-10-28,The Weaver's Daughter,Laila Shokry,Historical,114,2016.0,Cairo Young Readers,database,True
9248.0,1044,514,2025-07-01,2025-07-18,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,The Robot in Row Nine,Galal Mounir,Science Fiction,328,2023.0,Cairo Young Readers,database,True
9315.0,1068,501,2024-06-11,2024-07-04,Layla,Hegazy,8.0,Zamalek,Inactive,2025-02-24,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9305.0,1062,519,2024-01-23,2024-01-31,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9174.0,1024,528,2025-12-16,2026-01-07,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,database,True
9048.0,1003,519,2024-12-03,2025-01-01,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9281.0,1044,525,2024-06-01,2024-06-12,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,database,True
9039.0,1018,513,2024-07-21,2024-08-10,Ahmed,Shafik,9.0,Maadi,Active,2023-01-28,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9083.0,1011,516,2025-10-02,2025-10-09,Menna,Halim,8.0,Maadi,Active,2024-04-22,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,database,True
9193.0,1034,519,2024-09-15,2024-10-01,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9088.0,1003,519,2025-09-17,2025-10-03,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9176.0,1027,501,2024-11-08,2024-11-26,Mostafa,Fouad,9.0,Nasr City,Active,2023-09-25,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9280.0,1054,517,2024-09-06,2024-09-15,Retaj,Fahmy,6.0,Heliopolis,Inactive,2024-03-21,Shadows on the Corniche,Hani Nagati,Mystery,338,2015.0,Delta House,database,True
9054.0,1013,510,2024-11-21,,Ziad,Fouad,,Maadi,Active,2025-06-27,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,database,True
9134.0,1037,516,2025-09-08,2025-09-19,Retaj,Kamel,,Nasr City,Inactive,2023-08-26,The Beekeeper's Almanac,Hoda Bakry,Nature,241,2010.0,Nile Press,database,True
9164.0,1034,507,2024-12-02,2024-12-12,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,database,True
9011.0,1022,513,2024-03-17,,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9151.0,1034,528,2025-04-25,2025-05-16,Aya,Wahba,9.0,Nasr City,Active,2025-01-22,The Glass Beehive,Mona Kholoussy,Nature,114,2010.0,Delta House,database,True
9018.0,1003,522,2025-06-12,2025-06-24,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,database,True
9038.0,1007,506,2024-07-15,2024-08-12,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,The Paper Boat Club,Aya Hafez,Friendship,183,,Nile Press,database,True
9232.0,1044,513,2025-05-26,2025-06-11,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,database,True
9084.0,1008,511,2024-06-27,2024-07-22,Ziad,Saleh,8.0,Maadi,active,2025-10-28,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,database,True
9116.0,1024,519,2025-01-10,2025-02-09,Youssef,Hegazy,8.0,Nasr City,inactive,2024-01-04,Kites Over Cairo,Jasmine Wahdan,Friendship,157,2014.0,Nile Press,database,True
9352.0,1076,501,2025-02-02,,Dina,Wahba,7.0,Shubra,Active,2025-12-13,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,database,True
9246.0,1044,529,2025-06-25,2025-07-04,Sherif,Saleh,7.0,Heliopolis,active,2024-02-19,Riddles of the Red Sea,Sara Tantawy,Mystery,298,,Cairo Young Readers,database,True
,1026,522,2025-07-11,,Nada,Saleh,7.0,Nasr City,inactive,2023-11-16,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,reading_kickoff,True
,1049,520,2025-07-11,,Ahmed,Gamal,6.0,Heliopolis,Active,2023-06-10,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,reading_kickoff,True
,1062,525,2025-07-05,,Tarek,Adel,7.0,Zamalek,Active,2023-01-22,Storms and Sailboats,Mahmoud Rafei,Adventure,297,2015.0,Oasis Books,reading_kickoff,True
,1065,520,2025-07-07,,Adam,Fahmy,6.0,Zamalek,Active,2025-07-12,The Copper Telescope,Jasmine Wahdan,Science Fiction,136,2009.0,Oasis Books,reading_kickoff,True
,1104,515,2025-07-07,,,,,,,,Songs of the Oasis,Hoda Bakry,Poetry,316,2022.0,Cairo Young Readers,reading_kickoff,False
,1009,503,2025-07-09,,Hassan,Saleh,6.0,Maadi,Active,2025-04-25,The Lantern Maker,Adel Roushdy,Historical,259,,Nile Press,reading_kickoff,True
,1063,522,2025-07-07,,Layla,Fouad,6.0,Zamalek,Active,2024-06-21,The Puzzle Merchant,Karim Elwy,Mystery,104,2016.0,Cairo Young Readers,reading_kickoff,True
,1022,511,2025-07-12,,Youssef,Fouad,7.0,Maadi,Active,2025-02-28,Winter in Alexandria,Farida Anwar,Historical,117,2016.0,Nile Press,reading_kickoff,True
,1029,523,2025-07-09,,Rana,Kamel,6.0,Nasr City,Active,2023-04-03,Footsteps in the Dust,Laila Shokry,Historical,276,2018.0,Oasis Books,reading_kickoff,True
,1201,509,2025-07-10,,,,,,,,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,reading_kickoff,False
,1005,513,2025-07-10,,Youssef,Halim,9.0,Maadi,Active,2024-05-05,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,reading_kickoff,True
,1104,526,2025-07-05,,,,,,,,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,reading_kickoff,False
,1058,518,2025-07-08,,Lina,Mansour,8.0,Heliopolis,active,2025-07-20,The Ninth Lighthouse,Hani Nagati,Adventure,163,2011.0,Delta House,reading_kickoff,True
,1002,521,2025-07-08,,Fares,Saleh,9.0,Maadi,Active,,A Garden of Equations,Karim Elwy,Science,211,2024.0,Cairo Young Readers,reading_kickoff,True
,1150,530,2025-07-10,,,,,,,,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,reading_kickoff,False
,1041,504,2025-07-05,,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,Rooftop Astronomers,Adel Roushdy,Science,319,2009.0,Cairo Young Readers,reading_kickoff,True
,1055,526,2025-07-11,,Mostafa,Kamel,9.0,Heliopolis,Active,2025-01-04,The Clockwork Orchard,Mahmoud Rafei,Science Fiction,125,2016.0,Delta House,reading_kickoff,True
,1061,513,2025-07-06,,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,Circuits for Beginners,Galal Mounir,Science,294,2021.0,Oasis Books,reading_kickoff,True
,1012,509,2025-07-11,,Ali,Hegazy,7.0,Maadi ,Active,2025-12-08,Marbles and Mirrors,Diaa Sultan,Mystery,221,2011.0,Nile Press,reading_kickoff,True
,1007,510,2025-07-07,,Sherif,Fouad,6.0,Maadi,Active,2025-08-18,The Missing Metronome,Diaa Sultan,Mystery,134,2013.0,Cairo Young Readers,reading_kickoff,True
,1073,530,2025-07-07,,Yassin,Kamel,7.0,Zamalek,Inactive,2025-08-26,The Sandstone Key,Sara Tantawy,Adventure,208,2012.0,Oasis Books,reading_kickoff,True
,1003,501,2025-07-08,,Bassel,Hegazy,6.0,Maadi,Active,2025-04-23,The Silver Kite,Amina Darwish,Adventure,128,2017.0,Nile Press,reading_kickoff,True
,1017,507,2025-07-11,,Adam,Badr,9.0,Maadi,Active,2025-07-12,Fossils and Fireflies,Dalia Serry,Science,160,2024.0,Nile Press,reading_kickoff,True
,1061,504,2025-07-06,,Ziad,Fahmy,9.0,zamalek,Inactive,2023-04-27,Rooftop Astronomers,Adel Roushdy,Science,319,2009.0,Cairo Young Readers,reading_kickoff,True
,1201,523,2025-07-08,,,,,,,,Footsteps in the Dust,Laila Shokry,Historical,276,2018.0,Oasis Books,reading_kickoff,False
,1041,512,2025-07-06,,Nada,Rashad,7.0,Nasr City,Active,2024-04-02,The Cartographer's Cat,Farida Anwar,Adventure,238,2022.0,Delta House,reading_kickoff,True
